ID,親ID,名称,別称,URL,分類,説明,稼働状況,Database name,Alternative name,URL (English),Database description,Operation status,カタログリンク（日本語）,カタログリンク（英語）,横断検索リンク,アーカイブリンク（日本語）,アーカイブリンク（英語）,RDFポータルリンク,ヒトDB ID,ヒトDBリンク（日本語）,ヒトDBリンク（英語）
NBDC02128,,Protein Protein Interaction Inhibition Database,,http://2p2idb.cnrs-mrs.fr,データベース,タンパク質 - タンパク質相互作用（PPI）のモジュール化に特化した、構造的データベースです。手作業でキュレーションされています。タンパク質 - タンパク質複合体およびタンパク質 - モジュレーター複合体の双方の構造的特性を X 線または NMR により解明した、全ての相互作用が含まれます。界面については幾何学的パラメータ、原子および残基の性質、埋設された表面積および他の生物物理学的パラメータに関して分析し、ヘテロダイマー複合体の代表的なデータセットのものと比較しています。また、関連サイトへのリンク、結合親和性のデータ、タンパク質 - タンパク質インターフェースに関する事前計算された構造情報、およびJavaアプレットによる3Dインタラクティブビューを利用することができます。,休止,Protein Protein Interaction Inhibition Database,2P2Idb,http://2p2idb.cnrs-mrs.fr,"2P2Idb is a hand-curated structural database dedicated to the modulation of protein-protein interactions (PPIs). 
It includes all interactions for which both the protein-protein and protein-modulator complexes have been structurally characterized by X-ray or NMR. The 2P2I database currently contains 14 protein-protein complexes, 16 free proteins, 56 protein-ligand complexes and 53 small molecule inhibitors. Only inhibitors found at the interface (orthosteric modulators) have been considered in this version of the database. The web server provides links to related sites of interest, binding affinity data, pre-calculated structural information about protein-protein interfaces and 3D interactive views through java applets.",Inactive,https://integbio.jp/dbcatalog/record/nbdc02128,https://integbio.jp/dbcatalog/en/record/nbdc02128,,,,,,,
NBDC02129,,MODOMICS,,http://modomics.genesilico.pl/,データベース,RNA修飾に関する包括的なデータベースです。修飾されたヌクレオシドの化学構造、RNA配列におけるそれらの局在、それらの生合成のパスウェイ、およびタンパク質補因子と共同でそれぞれの反応を起こす酵素についての情報を収録しています。また、他のデータベースへのリンクも掲載しており、これらからまたこの他、タンパク質配列、構造データ（利用可能な場合）、学術論文から選別された参考文献情報、および生合成に関与する個々の修飾残基・タンパク質に関する包括的な情報を得ることが可能です。,稼動中,MODOMICS,,http://modomics.genesilico.pl/,"MODOMICS is the first comprehensive database system for biology of RNA modification. It integrates information about the chemical structure of modified nucleosides, their localization in RNA sequences, pathways of their biosynthesis and enzymes that carry out the respective reactions (together with their protein cofactors). Also included are the protein sequences, the structure data (if available), selected references from scientific literature, and links to other databases allowing to obtain comprehensive information about individual modified residues and proteins involved in their biosynthesis.",Active,https://integbio.jp/dbcatalog/record/nbdc02129,https://integbio.jp/dbcatalog/en/record/nbdc02129,,,,,,,
NBDC02130,,Global Unique Device Identification Database,,https://accessgudid.nlm.nih.gov/,データベース,UDI（Unique Device Identifiers） システムの一貫として、デバイス企業が FDA に提出した医療デバイス識別情報を収録するデータベースです。データベース内の情報を取得するための主要なキーとして機能するデバイス識別子（DI）のみを収録しています。GUDID 内の多くのデータ要素は、医療機器ラベルに記載された情報に対応しています。デバイスID、企業名、デバイスのブランド名やバージョンなどにより検索できます。,稼動中,Global Unique Device Identification Database,GUDID,https://accessgudid.nlm.nih.gov/,"The Global Unique Device Identification Database (GUDID - pronounced ""Good ID"") is a database administered by the FDA as part of the UDI system.
The GUDID contains device identification information submitted by device companies to the FDA. The GUDID contains ONLY the Device Identifier (DI), which serves as the primary key to obtain information in the database. Production Identifiers (PI) are not submitted to or stored in the GUDID, but GUDID data indicates which PIs are on the device label.
Many data elements in the GUDID correspond to information on the medical device label. The figure below shows a fictitious medical device label and identifies the GUDID data elements that appear on the label. Please refer to the FDA UDI website for more information about GUDID data elements.",Active,https://integbio.jp/dbcatalog/record/nbdc02130,https://integbio.jp/dbcatalog/en/record/nbdc02130,,,,,,,
NBDC02131,,Genomics England | PanelApp,,https://panelapp.genomicsengland.co.uk/,データベース,"ヒト疾患に関連する仮想の遺伝子パネルの作成、保存、照会を可能にする、公開データベースです。100,000 Genomes Projectによりマッピングされた疾患関連の遺伝子について、疾患、遺伝様式、情報リソース、形質や症状を収録しています。疾患ー遺伝子の関係性の信頼度は緑、黄、赤で表示されます。専門家が遺伝子を追加またはレビューできるようにする、クラウドソーシングツールも備えています。",稼動中,Genomics England | PanelApp,PanelApp,https://panelapp.genomicsengland.co.uk/,"Genomics England PanelApp is a publically-available knowledgebase that allows virtual gene panels related to human disorders to be created, stored and queried. It includes a crowdsourcing tool that allows genes to be added or reviewed by experts throughout the worldwide scientific community, providing an opportunity for the standardisation of gene panels, and a consensus on which genes have sufficient evidence for disease association.
The diagnostic grade 'Green' genes and their modes of inheritance in the Version 1+ PanelApp virtual gene panels are used to direct the variant tiering process for the interpretation of genomes in the 100,000 Genomes Project. As panels in PanelApp are publically available, they can also be utilised by others. Experts are asked to register (https://panelapp.genomicsengland.co.uk/accounts/registration/) in order to review and rate the genes on the panel to indicate whether there is a diagnostic-grade level of evidence for the gene to be implicated in a given disease. Bioinformaticians can access the data via the PanelApp webservices (https://panelapp.genomicsengland.co.uk/#!Webservices). More detailed background information, instructions and updates can be found on the PanelApp homepage tabs.",Active,https://integbio.jp/dbcatalog/record/nbdc02131,https://integbio.jp/dbcatalog/en/record/nbdc02131,,,,,,,
NBDC02132,,miRandola: extracellular circulating RNAs database,,http://mirandola.iit.cnr.it/,データベース,細胞外循環 RNA を取り扱ったデータベースです。主に、循環 miRNA およびその他のノンコーディング RNA に関する情報を含みます。本データベースは、PubMed に掲載された論文と Exocarta (エキソソームに関するデータを収集するデータベース) からデータを手動で抽出しています。 また、RNA の抽出および品質認定の手法、疾患、実験の記述、発現データおよび潜在的バイオマーカーの役割についての情報も収録しています。本データベースは、他の RNA を含め定期的に更新されています。,稼動中,miRandola: extracellular circulating RNAs database,miRandola,http://mirandola.iit.cnr.it/,"The miRandola database is the first resource for extracellular circulating RNAs. The first version of the database has been published on Plos One in 2012. It mainly contains information on circulating microRNAs and other non-coding RNAs. It is manually curated and constantly updated by the authors (usually once a year). We have extracted data from PubMed papers and Exocarta (a database that collects data regarding exosomes). We report information on methods of RNA extraction and qualification, diseases, experimental description, expression data and the potential biomarker role. We are updating the database with other RNAs and the future direction is to have a portal for all the non invasive biomarkers such as cell free DNA and circulating tumor cells.",Active,https://integbio.jp/dbcatalog/record/nbdc02132,https://integbio.jp/dbcatalog/en/record/nbdc02132,,,,,,,
NBDC02133,,ENCODE Project,,https://www.encodeproject.org/,データベース,ENCODE は、ヒトゲノムの機能因子のパーツを包括的なリストにまとめることを目的としたデータベースです。タンパク質や RNA レベルで機能する因子、細胞や遺伝子が活性化する環境を統制する制御因子について、研究の分析方法、サンプル概要、レプリコンタイプ、実験条件、解析フローなどを収録しています。,稼動中,ENCODE Project,ENCODE,https://www.encodeproject.org/,"The ENCODE (Encyclopedia of DNA Elements) Consortium is an international collaboration of research groups funded by the National Human Genome Research Institute (NHGRI). The goal of ENCODE is to build a comprehensive parts list of functional elements in the human genome, including elements that act at the protein and RNA levels, and regulatory elements that control cells and circumstances in which a gene is active. ENCODE results from 2007 and later are available from this project. This covers data generated during the two production phases 2007-2012 and 2013-present.",Active,https://integbio.jp/dbcatalog/record/nbdc02133,https://integbio.jp/dbcatalog/en/record/nbdc02133,,,,,,,
NBDC02134,,Type 2 Diabetes Knowledge Portal,,http://www.type2diabetesgenetics.org/,データベース,2 型糖尿病（T2D）に関するヒトの遺伝的情報を収載したオープンアクセスリソースです。DNA 変異体のうち、T2D または関連する形質（高いボディマス指数など）に伴うリスクの変化に関係するものを同定する大規模ゲノム研究で得られたDNA配列、機能およびエピゲノム情報、臨床データを収録しています。,稼動中,Type 2 Diabetes Knowledge Portal,T2D KP,http://www.type2diabetesgenetics.org/,"The Type 2 Diabetes Knowledge Portal is an open-access resource for human genetic information on type 2 diabetes (T2D). It is a central repository for data from large genomic studies that identify DNA variants whose presence is linked to altered risk of having T2D or related traits such as high body mass index. Pinpointing these DNA variants, and the genes they affect, will spur novel insights about how T2D develops and suggest new potential targets for drugs or other therapies to treat T2D.",Active,https://integbio.jp/dbcatalog/record/nbdc02134,https://integbio.jp/dbcatalog/en/record/nbdc02134,,,,,,,
NBDC02135,,Deciphering the Mechanisms of Developmental Disorders,,https://dmdd.org.uk,データベース,マウスの胚性致死的ノックアウト株についてのデータベースです。包括的な 3D イメージング、組織学、免疫細胞化学、およびトランスクリプトミクスを組み合わせることで、発生ステージごとに胚の断面画像と変異箇所、胎盤の状況などのデータを収集しています。また、野生種のマウスやヒト胚の全体像の写真も収録しています。全てのデータをこのウェブサイトから自由に入手することができます。DMDD プログラムは、国際マウス表現型コンソーシアム（International Mouse Phenotyping Consortium） の下で、同様の国際的な取り組みと連携しています。,稼動中,Deciphering the Mechanisms of Developmental Disorders,DMDD,https://dmdd.org.uk,"Initiated in 2013, DMDD has the ambitious goal of identifying all embryonic lethal knockout lines made at the Wellcome Trust Sanger institute, through their work as a major centre for creation of individual mouse gene knockouts. DMDD uses a combination of comprehensive 3D imaging, tissue histology, immunocytochemistry and transcriptomics to identify abnormalities in embryo and placental structure for each embryonic lethal line. All data is made freely available via this web site, enabling individual researchers to identify lines relevant to their own research. The DMDD programme is coordinating its work with similar international efforts through the umbrella of the International Mouse Phenotyping Consortium.",Active,https://integbio.jp/dbcatalog/record/nbdc02135,https://integbio.jp/dbcatalog/en/record/nbdc02135,,,,,,,
NBDC02136,,MetaNetX,,http://metanetx.org,データベース,ゲノムスケールで代謝ネットワークを集約することを目的とした、代謝産物と生化学反応の調和に関するデータベースです。各代謝ネットワークやパスウェイのモデルについて、化学化合物、細胞内区画、代謝反応、関連する遺伝子やペプチド、酵素などを収録しています。MetaNetX において開発されたツールは、代謝ネットワークにアクセスし、これを分析、操作する上で有用です。,稼動中,MetaNetX,MNXref,http://metanetx.org,"MetaNetX/MNXref is a database for reconciliation of metabolites and biochemical reactions to bring together genome-scale metabolic networks. The tools developed at MetaNetX are useful for accessing, analysing and manipulating metabolic networks. MetaNetX goal is to automate model construction and genome annotation for large-scale metabolic networks.",Active,https://integbio.jp/dbcatalog/record/nbdc02136,https://integbio.jp/dbcatalog/en/record/nbdc02136,,,,,,,
NBDC02137,,data.eNanoMapper.net,,https://data.enanomapper.net/,データベース,ナノ材料の特性データと生物学的および毒物学的情報を収載する公開データベースです。 材料の名称、報告文献、プロトコル、出力方法を収録しています。情報を検索し、JSON、CSV、XLSX、RDFなどの様々な標準フォーマットでデータをダウンロードするための様々な機能を備えています。本データベースは、設定可能な Excel テンプレートを使用したデータアップロードをサポートしています。,稼動中,data.eNanoMapper.net,,https://data.enanomapper.net/,"data.eNanoMapper.net is a public database hosting nanomaterials characterization data and biological and toxicological information. The database provides various possibilities to search and explore information, and to download data in various standard formats. The database supports data upload through configurable Excel templates.",Active,https://integbio.jp/dbcatalog/record/nbdc02137,https://integbio.jp/dbcatalog/en/record/nbdc02137,,,,,,,
